,NDB_No,Shrt_Desc,Water_(g),Energ_Kcal,Protein_(g),Lipid_Tot_(g),Ash_(g),Carbohydrt_(g),Fiber_TD_(g),Sugar_Tot_(g),Calcium_(mg),Iron_(mg),Magnesium_(mg),Phosphorus_(mg),Potassium_(mg),Sodium_(mg),Zinc_(mg),Copper_mg),Manganese_(mg),Selenium_(æg),Vit_C_(mg),Thiamin_(mg),Riboflavin_(mg),Niacin_(mg),Panto_Acid_mg),Vit_B6_(mg),Folate_Tot_(æg),Folic_Acid_(æg),Food_Folate_(æg),Folate_DFE_(æg),Choline_Tot_ (mg),Vit_B12_(æg),Vit_A_IU,Vit_A_RAE,Retinol_(æg),Alpha_Carot_(æg),Beta_Carot_(æg),Beta_Crypt_(æg),Lycopene_(æg),Lut+Zea_ (æg),Vit_E_(mg),Vit_D_æg,Vit_D_IU,Vit_K_(æg),FA_Sat_(g),FA_Mono_(g),FA_Poly_(g),Cholestrl_(mg),GmWt_1,GmWt_Desc1,GmWt_2,GmWt_Desc2,Refuse_Pct,MicroNutrientScore,Iron_(mg)_Density,Fiber_TD_(g)_Density,Sugar_Tot_(g)_Density,Calcium_(mg)_Density,Magnesium_(mg)_Density,Potassium_(mg)_Density,Sodium_(mg)_Density,Vit_C_(mg)_Density,Folate_Tot_(æg)_Density,Vit_A_RAE_Density,Vit_E_(mg)_Density,Vit_D_æg_Density,NutrientsGt0.5,NutrientsGt0.75,NutrientsGt1,NutrientsGt2,Grade,Fat_Cal_%,Prot_Cal_%,Carb_Cal_%,Total_Cal_%,Sugar_Cal_%,Cluster
4491,15037,"HALIBUT,ATLANTIC&PACIFIC,CKD,DRY HEAT",76.12,111,22.54,1.61,1.57,0.0,0.0,0.0,9.0,0.2,28.0,287.0,528.0,82.0,0.43,0.027999999999999997,0.013000000000000001,55.4,0.0,0.057999999999999996,0.036000000000000004,7.9110000000000005,0.41600000000000004,0.632,14.0,0.0,14.0,14.0,75.1,1.27,73.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.74,5.8,231.0,0.0,0.354,0.573,0.35200000000000004,60.0,85.0,3 oz,159.0,.5 fillet,0.0,1.2864992652226692,0.45045045045045046,0.0,0.0,0.16216216216216214,1.2612612612612613,2.024151811385854,0.984984984984985,0.0,0.6306306306306306,0.48048048048048053,0.8888888888888888,6.966966966966967,5,4,3,2,3,0.13054054054054054,0.8122522522522522,0.0,0.9427927927927927,0.0,6
4490,15036,"HALIBUT,ATLANTIC&PACIFIC,RAW",80.34,91,18.56,1.33,1.29,0.0,0.0,0.0,7.0,0.16,23.0,236.0,435.0,68.0,0.36,0.023,0.011000000000000001,45.6,0.0,0.05,0.03,6.513,0.34299999999999997,0.5479999999999999,12.0,0.0,12.0,12.0,61.8,1.1,67.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.61,4.7,190.0,0.0,0.292,0.47100000000000003,0.29,49.0,85.0,3 oz,204.0,.5 fillet,0.0,1.2819239861793055,0.4395604395604396,0.0,0.0,0.15384615384615385,1.263736263736264,2.034136076689268,0.9963369963369965,0.0,0.6593406593406593,0.48840048840048844,0.8937728937728937,6.886446886446887,5,4,3,2,3,0.13153846153846155,0.8158241758241758,0.0,0.9473626373626374,0.0,6
4502,15048,"MACKEREL,JACK,CND,DRND SOL",69.17,156,23.19,6.3,1.73,0.0,0.0,0.0,241.0,2.04,37.0,301.0,194.0,379.0,1.02,0.147,0.04,37.7,0.9,0.04,0.212,6.18,0.305,0.21,5.0,0.0,5.0,5.0,85.0,6.94,433.0,130.0,130.0,0.0,0.0,0.0,0.0,0.0,1.03,7.3,292.0,0.1,1.857,2.225,1.651,79.0,28.0,"1 oz, boneless",190.0,1 cup,0.0,1.7334030429775111,3.269230769230769,0.0,0.0,3.0897435897435894,1.185897435897436,0.5291871249318058,3.239316239316239,0.12820512820512822,0.16025641025641027,1.8518518518518516,0.8803418803418803,6.239316239316239,7,6,5,3,3,0.36346153846153845,0.5946153846153847,0.0,0.958076923076923,0.0,6
4524,15070,"ROCKFISH,PACIFIC,MXD SP,RAW",79.08,90,18.36,1.34,1.31,0.0,0.0,0.0,14.0,0.3,27.0,205.0,386.0,74.0,0.36,0.034,0.011000000000000001,63.0,0.0,0.023,0.187,2.3930000000000002,0.33299999999999996,0.21,9.0,0.0,9.0,9.0,65.0,1.39,15.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.36,3.8,151.0,0.0,0.34700000000000003,0.385,0.401,50.0,85.0,3 oz,191.0,1 fillet,0.0,1.123123194116102,0.8333333333333334,0.0,0.0,0.3111111111111111,1.5000000000000002,1.8250591016548465,1.0962962962962963,0.0,0.5,0.09876543209876544,0.5333333333333333,5.629629629629629,5,4,3,1,3,0.134,0.816,0.0,0.95,0.0,1
4525,15071,"ROCKFISH,PACIFIC,MXD SP,CKD,DRY HEAT",74.67,109,22.23,1.62,1.59,0.0,0.0,0.0,17.0,0.36,33.0,248.0,467.0,89.0,0.43,0.040999999999999995,0.013000000000000001,76.2,0.0,0.027000000000000003,0.226,2.897,0.40399999999999997,0.24100000000000002,10.0,0.0,10.0,10.0,78.7,1.59,16.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.44,4.6,183.0,0.0,0.42,0.466,0.485,61.0,149.0,1 fillet,85.0,3 oz,0.0,1.1200316654737894,0.8256880733944953,0.0,0.0,0.3119266055045872,1.5137614678899083,1.8231504977552215,1.0886850152905199,0.0,0.45871559633027525,0.10193679918450561,0.5382262996941896,5.626911314984709,5,4,3,1,3,0.13376146788990828,0.8157798165137615,0.0,0.9495412844036698,0.0,1
4898,16238,"SILK LT PLN,SOYMILK",92.77,29,2.47,0.82,0.64,3.29,0.4,2.47,123.0,0.44,16.0,0.0,123.0,49.0,0.25,0.0,0.0,2.3,0.0,0.0,0.21,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,1.23,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,49.0,0.0,0.0,0.0,0.0,0.0,243.0,1 cup,0.0,0,0.0,2.4806657141753874,3.793103448275862,0.7259528130671505,3.5488505747126435,8.482758620689655,2.758620689655172,1.8048422597212033,2.2528735632183903,0.0,1.7241379310344829,0.0,0.0,5.517241379310344,7,6,6,4,4,0.25448275862068964,0.34068965517241384,0.39862068965517244,0.9937931034482759,0.34068965517241384,2
8234,35180,"STEELHEAD TROUT,DRIED,FLESH (SHOSHONE BANNOCK)",6.49,382,77.27,8.06,10.58,0.0,0.0,0.0,85.0,2.96,84.0,976.0,1720.0,2850.0,1.79,0.217,0.079,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,213.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,2.41,15.7,628.0,0.0,0.8290000000000001,1.228,1.739,227.0,0.0,0,0.0,0,0.0,1.2091109378287723,1.9371727748691099,0.0,0.0,0.44502617801047123,1.0994764397905759,1.916007574913668,9.947643979057592,0.0,0.0,0.37230948225712623,0.8411867364746947,5.479930191972077,5,5,4,1,3,0.1898952879581152,0.809109947643979,0.0,0.9990052356020942,0.0,6
4483,15029,"FLATFISH (FLOUNDER&SOLE SP),CKD,DRY HEAT",81.11,86,15.24,2.37,1.49,0.0,0.0,0.0,25.0,0.23,22.0,309.0,197.0,363.0,0.39,0.023,0.017,32.6,0.0,0.026000000000000002,0.025,1.278,0.22699999999999998,0.115,6.0,0.0,6.0,6.0,79.9,1.31,37.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.77,3.5,139.0,0.1,0.542,0.657,0.45899999999999996,56.0,127.0,1 fillet,85.0,3 oz,0.0,1.0782904502721427,0.6686046511627908,0.0,0.0,0.5813953488372093,1.2790697674418605,0.9747649678377042,5.627906976744186,0.0,0.3488372093023256,0.310077519379845,1.1937984496124032,5.426356589147288,6,4,3,1,3,0.2480232558139535,0.7088372093023256,0.0,0.9568604651162791,0.0,1
4889,16225,"SOYMILK,ORIGINAL & VANILLA,LT,W/ ADDED CA,VITAMINS A & D",92.69,30,2.38,0.77,0.64,3.51,0.3,2.61,123.0,0.43,15.0,87.0,117.0,48.0,0.23,0.086,0.0,2.3,0.0,0.037000000000000005,0.201,0.222,0.0,0.016,9.0,0.0,9.0,9.0,12.3,1.0,204.0,61.0,61.0,0.0,1.0,0.0,0.0,0.0,0.06,1.2,47.0,1.6,0.005,0.20199999999999999,0.426,0.0,243.0,1 cup,0.0,0,0.0,2.8087742109410647,3.5833333333333335,0.5263157894736843,3.625,8.200000000000001,2.5,1.6595744680851063,2.1333333333333333,0.0,1.5,4.518518518518519,0.26666666666666666,5.333333333333334,8,7,7,5,4,0.23099999999999998,0.3173333333333333,0.428,0.9763333333333333,0.348,2
4482,15028,"FLATFISH (FLOUNDER&SOLE SP),RAW",84.63,70,12.41,1.93,1.22,0.0,0.0,0.0,21.0,0.18,18.0,252.0,160.0,296.0,0.32,0.019,0.013999999999999999,26.6,0.0,0.022000000000000002,0.02,1.04,0.185,0.098,5.0,0.0,5.0,5.0,65.0,1.13,33.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.63,2.8,113.0,0.1,0.441,0.535,0.374,45.0,28.0,"1 oz, boneless",163.0,1 fillet,0.0,1.0709152313407633,0.6428571428571428,0.0,0.0,0.6,1.2857142857142856,0.972644376899696,5.638095238095238,0.0,0.35714285714285715,0.31746031746031744,1.2,5.333333333333332,6,4,3,1,3,0.24814285714285716,0.7091428571428572,0.0,0.9572857142857143,0.0,1
4571,15117,"TUNA,FRESH,BLUEFIN,RAW",68.09,144,23.33,4.9,1.18,0.0,0.0,0.0,8.0,1.02,50.0,254.0,252.0,39.0,0.6,0.086,0.015,36.5,0.0,0.24100000000000002,0.251,8.654,1.054,0.455,2.0,0.0,2.0,2.0,65.0,9.43,2183.0,655.0,655.0,0.0,0.0,0.0,0.0,0.0,1.0,5.7,227.0,0.0,1.2570000000000001,1.6,1.433,38.0,85.0,3 oz,0.0,0,0.0,2.0635884554767534,1.7708333333333335,0.0,0.0,0.11111111111111112,1.7361111111111112,0.7446808510638299,0.3611111111111111,0.0,0.06944444444444445,10.108024691358025,0.9259259259259259,5.277777777777779,6,5,4,2,4,0.30625,0.6480555555555555,0.0,0.9543055555555555,0.0,6
524,3840,"INF FORMULA, AB NUT, SIM, SP CA, ADV 24,W/ IR, RT,W/ AR & DH",85.61,71,1.8,3.26,0.6,8.73,0.0,8.3,141.0,1.41,9.0,79.0,101.0,34.0,1.18,0.196,0.009000000000000001,1.4,29.1,0.196,0.48700000000000004,3.927,1.492,0.196,29.0,29.0,0.0,49.0,7.0,0.43,982.0,294.0,294.0,0.0,0.0,0.0,0.0,0.0,2.11,2.7,106.0,9.4,2.12,0.324,0.737,2.0,30.0,1 fl oz,0.0,0,0.0,3.956073319348717,4.964788732394366,0.0,4.870892018779344,3.971830985915493,0.6338028169014085,0.6053341324543003,0.6384976525821597,9.107981220657278,2.0422535211267605,9.201877934272302,3.962441314553991,5.070422535211269,9,7,7,7,4,0.41323943661971824,0.10140845070422536,0.49183098591549296,1.0064788732394365,0.46760563380281694,2
523,3839,"INF FORMULA, ABB NUT,SIMI,NAT CA,AD,RTF,W/ ARA & DHA",85.07,78,2.12,4.24,0.75,8.2,0.0,8.2,163.0,0.29,9.0,91.0,101.0,34.0,1.17,0.195,0.009000000000000001,1.4,28.9,0.195,0.484,3.9019999999999997,1.483,0.195,29.0,29.0,0.0,49.0,6.0,0.43,973.0,292.0,292.0,0.0,0.0,0.0,0.0,0.0,2.09,2.9,117.0,9.4,2.544,0.402,0.8420000000000001,2.0,30.0,1 fl oz,0.0,0,0.0,3.317850215190641,0.9294871794871794,0.0,4.38034188034188,4.17948717948718,0.5769230769230769,0.5510092744135298,0.5811965811965812,8.233618233618232,1.8589743589743588,8.31908831908832,3.572649572649573,4.957264957264957,9,7,6,5,4,0.4892307692307693,0.10871794871794872,0.42051282051282046,1.0184615384615385,0.42051282051282046,2
4899,16239,"SILK LT VANILLA,SOYMILK",91.95,33,2.47,0.82,0.64,4.12,0.4,2.88,123.0,0.44,16.0,0.0,123.0,39.0,0.25,0.0,0.0,2.3,0.0,0.0,0.21,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,1.23,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,49.0,0.0,0.0,0.0,0.0,0.0,243.0,1 cup,0.0,0,0.0,2.1799789609420066,3.333333333333333,0.6379585326953747,3.6363636363636362,7.454545454545454,2.4242424242424243,1.586073500967118,1.5757575757575757,0.0,1.5151515151515151,0.0,0.0,4.848484848484849,7,6,6,4,4,0.22363636363636363,0.29939393939393943,0.4509090909090909,0.973939393939394,0.34909090909090906,2
4887,16222,"SOYMILK (ALL FLAVORS),UNSWTND,W/ ADDED CA,VITAMINS A & D",93.14,33,2.86,1.61,0.64,1.74,0.5,0.41,124.0,0.46,16.0,32.0,120.0,37.0,0.0,0.08199999999999999,0.0,0.0,0.0,0.154,0.207,0.165,0.08199999999999999,0.049,0.0,0.0,0.0,0.0,0.0,1.11,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,49.0,0.0,0.20600000000000002,0.392,1.0090000000000001,0.0,243.0,1 cup,0.0,0,0.0,2.0617564220027824,3.484848484848485,0.7974481658692184,0.5176767676767676,7.515151515151515,2.4242424242424243,1.5473887814313345,1.4949494949494948,0.0,0.0,0.0,0.0,4.848484848484849,6,6,5,4,4,0.4390909090909091,0.3466666666666667,0.1503030303030303,0.936060606060606,0.04969696969696969,6
4893,16230,"SOYMILK (ALL FLAVORS),NONFAT,W/ ADDED CA,VITAMINS A & D",92.67,28,2.47,0.04,0.64,4.14,0.2,3.65,116.0,0.35,10.0,87.0,105.0,57.0,0.1,0.125,0.0,1.8,0.0,0.022000000000000002,0.174,0.32299999999999995,0.0,0.024,7.0,0.0,7.0,7.0,17.9,0.23,206.0,61.0,61.0,0.0,1.0,0.0,0.0,0.0,0.08,1.0,41.0,2.3,0.0,0.0,0.036000000000000004,0.0,243.0,1 cup,0.0,0,0.0,2.640224008603068,3.1249999999999996,0.37593984962406013,5.431547619047619,8.285714285714286,1.7857142857142858,1.5957446808510638,2.714285714285714,0.0,1.25,4.841269841269842,0.38095238095238093,4.761904761904762,7,7,7,4,4,0.012857142857142857,0.35285714285714287,0.5628571428571428,0.9285714285714286,0.5214285714285715,2
4324,14316,"MALTED DRK MIX,CHOC,W/ ADDED NUTR,PDR,PREP W/ WHL MILK",81.26,87,3.29,3.26,0.99,11.19,0.4,10.49,139.0,1.42,17.0,109.0,217.0,87.0,0.43,0.07400000000000001,0.054000000000000006,3.6,12.0,0.287,0.484,4.164,0.39799999999999996,0.38299999999999995,5.0,0.0,5.0,5.0,13.6,0.42,1199.0,357.0,357.0,0.0,6.0,0.0,0.0,1.0,0.07,3.1,123.0,0.3,1.8730000000000002,0.823,0.205,10.0,265.0,"1 cup,  (8 fl oz)",0.0,0,0.0,2.6885743951465852,4.080459770114943,0.24198427102238357,5.023946360153257,3.195402298850575,0.9770114942528737,1.0613842015162631,1.3333333333333335,3.0651340996168583,0.2873563218390805,9.118773946360154,0.10727969348659006,4.75095785440613,7,7,6,5,4,0.33724137931034476,0.15126436781609195,0.49609195402298845,0.9845977011494251,0.48229885057471267,2
77,1085,"MILK,NONFAT,FLUID,W/ ADDED VIT A & VIT D (FAT FREE OR SKIM)",90.84,34,3.37,0.08,0.75,4.96,0.0,5.09,122.0,0.03,11.0,101.0,156.0,42.0,0.42,0.013000000000000001,0.003,3.1,0.0,0.045,0.182,0.094,0.35700000000000004,0.037000000000000005,5.0,0.0,5.0,5.0,15.6,0.5,204.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0.01,1.2,47.0,0.0,0.055999999999999994,0.022000000000000002,0.003,2.0,245.0,1 cup,30.6,1 fl oz,0.0,2.043446669447921,0.2205882352941176,0.0,6.237745098039214,7.1764705882352935,1.6176470588235292,1.9524405506883602,1.6470588235294117,0.0,0.7352941176470588,3.9869281045751634,0.039215686274509796,4.705882352941177,6,5,5,3,4,0.021176470588235293,0.39647058823529413,0.5835294117647059,1.0011764705882353,0.5988235294117646,2
8456,42290,"MILK,FLUID,NONFAT,CA FORT (FAT FREE OR SKIM)",90.8,35,3.4,0.18,0.77,4.85,0.0,4.85,204.0,0.04,11.0,101.0,166.0,52.0,0.4,0.011000000000000001,0.0,2.1,1.0,0.036000000000000004,0.14,0.08800000000000001,0.0,0.04,5.0,0.0,5.0,5.0,16.0,0.38,458.0,137.0,137.0,0.0,0.0,0.0,0.0,0.0,0.01,1.2,47.0,0.0,0.11699999999999999,0.047,0.006999999999999999,2.0,247.0,1 cup,30.9,1 fl oz,0.0,2.853252279635258,0.2857142857142857,0.0,5.773809523809523,11.657142857142855,1.5714285714285714,2.018237082066869,1.9809523809523806,0.6349206349206349,0.7142857142857143,8.698412698412698,0.03809523809523809,4.571428571428571,7,5,5,4,4,0.046285714285714284,0.38857142857142857,0.5542857142857143,0.9891428571428571,0.5542857142857143,2
4573,15119,"TUNA,LT,CND IN OIL,DRND SOL",59.83,198,29.13,8.21,2.76,0.0,0.0,0.0,13.0,1.39,31.0,311.0,207.0,416.0,0.9,0.071,0.015,76.0,0.0,0.038,0.12,12.4,0.37,0.11,5.0,0.0,5.0,5.0,29.3,2.2,77.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.87,6.7,269.0,44.0,1.534,2.949,2.885,18.0,146.0,"1 cup, solid or chunks",28.35,1 oz,0.0,0.8596108842562742,1.7550505050505047,0.0,0.0,0.1313131313131313,0.7828282828282828,0.4448742746615087,2.801346801346801,0.0,0.12626262626262627,0.25813692480359146,0.5858585858585859,4.511784511784511,4,3,2,1,1,0.3731818181818183,0.5884848484848485,0.0,0.9616666666666668,0.0,1
4926,16274,"VITASOY USA ORGANIC NASOYA,TOFU PLUS FIRM",84.5,74,8.4,3.4,1.2,2.5,0.8,0.3,237.0,1.3,0.0,121.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,101.0,0.0,0.3,1.1,2.1,0.0,85.0,3 oz,0.0,0,0.0,1.5870791844476053,4.391891891891892,0.5689900426742532,0.16891891891891891,6.405405405405405,0.0,0.0,0.07207207207207207,0.0,0.0,0.0,0.0,4.504504504504505,4,3,3,3,3,0.4135135135135135,0.4540540540540541,0.09189189189189188,0.9594594594594594,0.016216216216216217,6
4181,14043,"BEV,NEST,CARN BRKFS ESSEN ,RTD,RH MIK CHOC FLAVOR,NO SUG AD",86.15,45,3.86,1.49,3.75,4.75,0.6,3.56,149.0,1.34,36.0,149.0,160.0,71.0,1.11,0.149,7.425,13.8,24.9,0.111,0.126,1.485,0.743,0.149,30.0,30.0,0.0,50.0,0.0,0.45,668.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0,1.04,1.5,59.0,7.4,0.446,0.33899999999999997,0.628,3.0,337.0,11 fl oz,0.0,0,0.0,5.101722588583358,7.4444444444444455,0.7017543859649124,3.2962962962962967,6.622222222222222,4.0,1.513002364066194,2.1037037037037036,12.296296296296298,3.3333333333333335,9.876543209876543,3.0814814814814815,4.444444444444445,10,9,9,8,5,0.298,0.3431111111111111,0.36888888888888893,1.01,0.3164444444444445,3
193,1226,"EGG SUB,LIQ OR FRZ,FAT FREE",87.0,48,10.0,0.0,1.3,2.0,0.0,2.0,73.0,1.98,15.0,72.0,213.0,199.0,0.98,0.022000000000000002,0.006,41.3,0.5,0.12,0.386,0.14,1.66,0.133,16.0,0.0,16.0,16.0,2.5,0.34,225.0,11.0,0.0,0.0,135.0,0.0,0.0,0.0,1.59,1.6,66.0,0.2,0.0,0.0,0.0,0.0,60.0,.25 cup,240.0,1 cup,0.0,2.7760983057525612,10.3125,0.0,1.736111111111111,3.0416666666666665,1.5625,1.8882978723404256,5.527777777777777,0.23148148148148148,1.6666666666666667,0.5092592592592593,4.416666666666667,4.444444444444445,8,7,7,4,4,0.0,0.8333333333333334,0.16666666666666666,1.0,0.16666666666666666,0
4514,15060,"PERCH,MIXED SPECIES,RAW",79.13,91,19.39,0.92,1.24,0.0,0.0,0.0,80.0,0.9,30.0,200.0,269.0,62.0,1.11,0.15,0.7,12.6,1.7,0.07,0.1,1.52,0.75,0.12,5.0,0.0,5.0,5.0,65.0,1.9,30.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.2,3.0,118.0,0.1,0.185,0.152,0.368,90.0,60.0,1 fillet,85.0,3 oz,0.0,1.2735302522536567,2.4725274725274726,0.0,0.0,1.7582417582417584,1.6483516483516483,1.2578910451250878,0.9084249084249084,0.41514041514041516,0.27472527472527475,0.2197802197802198,0.29304029304029305,4.395604395604396,5,5,5,2,3,0.09098901098901101,0.8523076923076923,0.0,0.9432967032967033,0.0,6
